trial_id,subject,activity,activity_name,trial,age_group,is_fall,sensor_location,failure_category,failure_reason,acc_length,gyro_length,acc_has_nan,gyro_has_nan
S06A02T01,6,2,Pick Up Object,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=343_max=50,83.0,426.0,False,False
S06A02T02,6,2,Pick Up Object,2,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=1030_max=50,99.0,1129.0,False,False
S06A03T01,6,3,Put On/Take Off Jacket,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=1143_max=50,466.0,1609.0,False,False
S06A03T02,6,3,Put On/Take Off Jacket,2,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=423_max=50,356.0,779.0,False,False
S06A03T03,6,3,Put On/Take Off Jacket,3,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=336_max=50,356.0,692.0,False,False
S06A04T01,6,4,Stepping Up,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=464_max=50,198.0,662.0,False,False
S06A04T02,6,4,Stepping Up,2,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=1512_max=50,108.0,1620.0,False,False
S06A05T02,6,5,Sweeping Floor,2,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=59_max=50,248.0,307.0,False,False
S06A05T03,6,5,Sweeping Floor,3,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=298_max=50,240.0,538.0,False,False
S06A05T05,6,5,Sweeping Floor,5,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=580_max=50,222.0,802.0,False,False
S06A06T01,6,6,Washing Hand,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=352_max=50,141.0,493.0,False,False
S06A06T02,6,6,Washing Hand,2,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=118_max=50,189.0,307.0,False,False
S06A06T03,6,6,Washing Hand,3,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=79_max=50,287.0,366.0,False,False
S06A06T04,6,6,Washing Hand,4,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=60_max=50,201.0,141.0,False,False
S06A06T05,6,6,Washing Hand,5,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=90_max=50,199.0,289.0,False,False
S06A06T06,6,6,Washing Hand,6,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=86_max=50,218.0,304.0,False,False
S06A08T01,6,8,Walking/TUG Test,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=58_max=50,283.0,341.0,False,False
S06A08T02,6,8,Walking/TUG Test,2,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=2369_max=50,403.0,2772.0,False,False
S07A01T01,7,1,Drinking Water,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,227.0,227.0,False,True
S07A01T02,7,1,Drinking Water,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,191.0,191.0,False,True
S07A01T03,7,1,Drinking Water,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,146.0,146.0,False,True
S07A02T01,7,2,Pick Up Object,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,193.0,193.0,False,True
S07A02T02,7,2,Pick Up Object,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,191.0,191.0,False,True
S07A02T03,7,2,Pick Up Object,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,173.0,173.0,False,True
S07A02T04,7,2,Pick Up Object,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,157.0,157.0,False,True
S07A02T05,7,2,Pick Up Object,5,old,False,watch,STAGE3_TOO_SHORT,final_len=123_min=128,123.0,123.0,False,False
S07A03T01,7,3,Put On/Take Off Jacket,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,611.0,611.0,False,True
S07A03T04,7,3,Put On/Take Off Jacket,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,593.0,593.0,False,True
S07A04T01,7,4,Stepping Up,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,97.0,97.0,False,True
S07A04T02,7,4,Stepping Up,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,258.0,258.0,False,True
S07A04T03,7,4,Stepping Up,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,258.0,258.0,False,True
S07A04T04,7,4,Stepping Up,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,251.0,251.0,False,True
S07A05T01,7,5,Sweeping Floor,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,139.0,139.0,False,True
S07A05T02,7,5,Sweeping Floor,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,275.0,275.0,False,True
S07A05T03,7,5,Sweeping Floor,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,307.0,307.0,False,True
S07A05T04,7,5,Sweeping Floor,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,303.0,303.0,False,True
S07A08T01,7,8,Walking/TUG Test,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,404.0,404.0,False,True
S07A08T02,7,8,Walking/TUG Test,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,632.0,632.0,False,True
S08A06T01,8,6,Washing Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,229.0,229.0,False,True
S09A01T01,9,1,Drinking Water,1,old,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '2023-04-08 17:,532.0,,False,False
S09A01T02,9,1,Drinking Water,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,249.0,249.0,False,True
S09A01T03,9,1,Drinking Water,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,239.0,239.0,False,True
S09A01T04,9,1,Drinking Water,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,251.0,251.0,False,True
S09A03T01,9,3,Put On/Take Off Jacket,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,1048.0,1048.0,False,True
S09A03T02,9,3,Put On/Take Off Jacket,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,778.0,778.0,False,True
S09A04T01,9,4,Stepping Up,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,236.0,236.0,False,True
S09A04T02,9,4,Stepping Up,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,221.0,221.0,False,True
S09A04T03,9,4,Stepping Up,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,281.0,281.0,False,True
S09A04T04,9,4,Stepping Up,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,276.0,276.0,False,True
S09A05T01,9,5,Sweeping Floor,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,621.0,621.0,False,True
S09A05T02,9,5,Sweeping Floor,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,479.0,479.0,False,True
S09A05T03,9,5,Sweeping Floor,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,489.0,489.0,False,True
S09A05T04,9,5,Sweeping Floor,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,489.0,489.0,False,True
S09A06T01,9,6,Washing Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,303.0,303.0,False,True
S09A06T02,9,6,Washing Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,228.0,228.0,False,True
S09A06T03,9,6,Washing Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,228.0,228.0,False,True
S09A06T04,9,6,Washing Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,231.0,231.0,False,True
S09A07T01,9,7,Waving Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,186.0,186.0,False,True
S09A07T02,9,7,Waving Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,231.0,231.0,False,True
S09A07T03,9,7,Waving Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,207.0,207.0,False,True
S09A07T04,9,7,Waving Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,230.0,230.0,False,True
S10A01T01,10,1,Drinking Water,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,404.0,404.0,False,True
S10A01T02,10,1,Drinking Water,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,233.0,233.0,False,True
S10A01T03,10,1,Drinking Water,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,129.0,129.0,False,True
S10A01T04,10,1,Drinking Water,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,204.0,204.0,False,True
S10A03T04,10,3,Put On/Take Off Jacket,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,939.0,939.0,False,True
S10A05T01,10,5,Sweeping Floor,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,439.0,439.0,False,True
S10A05T02,10,5,Sweeping Floor,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,660.0,660.0,False,True
S10A05T03,10,5,Sweeping Floor,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,656.0,656.0,False,True
S10A05T04,10,5,Sweeping Floor,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,518.0,518.0,False,True
S10A06T01,10,6,Washing Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,239.0,239.0,False,True
S10A06T02,10,6,Washing Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,312.0,312.0,False,True
S10A07T01,10,7,Waving Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,341.0,341.0,False,True
S10A07T02,10,7,Waving Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,348.0,348.0,False,True
S10A07T03,10,7,Waving Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,666.0,666.0,False,True
S10A07T04,10,7,Waving Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,573.0,573.0,False,True
S10A07T05,10,7,Waving Hand,5,old,False,watch,STAGE_INVALID_DATA,contains_nan,381.0,381.0,False,True
S10A08T01,10,8,Walking/TUG Test,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,923.0,923.0,False,True
S10A08T02,10,8,Walking/TUG Test,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,791.0,791.0,False,True
S11A02T02,11,2,Pick Up Object,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,121.0,121.0,False,True
S11A02T03,11,2,Pick Up Object,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,145.0,145.0,False,True
S11A06T01,11,6,Washing Hand,1,old,False,watch,STAGE3_TOO_SHORT,final_len=116_min=128,116.0,116.0,False,False
S11A06T04,11,6,Washing Hand,4,old,False,watch,STAGE3_TOO_SHORT,final_len=100_min=128,100.0,100.0,False,False
S12A01T03,12,1,Drinking Water,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,191.0,191.0,False,True
S12A07T02,12,7,Waving Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,471.0,471.0,False,True
S13A01T01,13,1,Drinking Water,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,214.0,214.0,False,True
S13A01T02,13,1,Drinking Water,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,169.0,169.0,False,True
S13A01T03,13,1,Drinking Water,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,170.0,170.0,False,True
S13A01T04,13,1,Drinking Water,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,226.0,226.0,False,True
S13A02T01,13,2,Pick Up Object,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,208.0,208.0,False,True
S13A02T02,13,2,Pick Up Object,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,202.0,202.0,False,True
S13A02T03,13,2,Pick Up Object,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,206.0,206.0,False,True
S13A02T04,13,2,Pick Up Object,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,220.0,220.0,False,True
S13A03T04,13,3,Put On/Take Off Jacket,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,392.0,392.0,False,True
S13A04T01,13,4,Stepping Up,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,243.0,243.0,False,True
S13A04T02,13,4,Stepping Up,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,264.0,264.0,False,True
S13A04T03,13,4,Stepping Up,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,237.0,237.0,False,True
S13A04T04,13,4,Stepping Up,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,239.0,239.0,False,True
S13A05T01,13,5,Sweeping Floor,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,641.0,641.0,False,True
S13A05T02,13,5,Sweeping Floor,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,368.0,368.0,False,True
S13A05T03,13,5,Sweeping Floor,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,366.0,366.0,False,True
S13A05T04,13,5,Sweeping Floor,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,328.0,328.0,False,True
S13A06T01,13,6,Washing Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,299.0,299.0,False,True
S13A06T02,13,6,Washing Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,282.0,282.0,False,True
S13A06T03,13,6,Washing Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,271.0,271.0,False,True
S13A06T04,13,6,Washing Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,235.0,235.0,False,True
S13A07T01,13,7,Waving Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,370.0,370.0,False,True
S13A07T02,13,7,Waving Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,407.0,407.0,False,True
S13A07T03,13,7,Waving Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,483.0,483.0,False,True
S13A07T04,13,7,Waving Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,275.0,275.0,False,True
S13A08T01,13,8,Walking/TUG Test,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,322.0,322.0,False,True
S13A08T02,13,8,Walking/TUG Test,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,401.0,401.0,False,True
S13A08T03,13,8,Walking/TUG Test,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,406.0,406.0,False,True
S13A08T04,13,8,Walking/TUG Test,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,382.0,382.0,False,True
S14A01T02,14,1,Drinking Water,2,old,False,watch,STAGE3_TOO_SHORT,final_len=126_min=128,126.0,126.0,False,False
S14A06T04,14,6,Washing Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,353.0,353.0,False,True
S16A02T01,16,2,Pick Up Object,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,289.0,289.0,False,True
S16A02T03,16,2,Pick Up Object,3,old,False,watch,STAGE3_TOO_SHORT,final_len=109_min=128,109.0,109.0,False,False
S21A01T01,21,1,Drinking Water,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,251.0,219.0,False,True
S21A01T02,21,1,Drinking Water,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,166.0,245.0,False,True
S21A01T03,21,1,Drinking Water,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,223.0,219.0,False,True
S21A01T04,21,1,Drinking Water,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,227.0,219.0,False,True
S21A01T05,21,1,Drinking Water,5,old,False,watch,STAGE_INVALID_DATA,contains_nan,221.0,182.0,False,True
S21A02T01,21,2,Pick Up Object,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,124.0,99.0,False,True
S21A02T02,21,2,Pick Up Object,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,206.0,209.0,False,True
S21A02T03,21,2,Pick Up Object,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,276.0,253.0,False,True
S21A02T04,21,2,Pick Up Object,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,206.0,231.0,False,True
S21A02T05,21,2,Pick Up Object,5,old,False,watch,STAGE_INVALID_DATA,contains_nan,228.0,220.0,False,True
S21A03T01,21,3,Put On/Take Off Jacket,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,505.0,539.0,False,True
S21A03T02,21,3,Put On/Take Off Jacket,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,505.0,504.0,False,True
S21A03T03,21,3,Put On/Take Off Jacket,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,561.0,551.0,False,True
S21A03T04,21,3,Put On/Take Off Jacket,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,503.0,519.0,False,True
S21A03T05,21,3,Put On/Take Off Jacket,5,old,False,watch,STAGE_INVALID_DATA,contains_nan,505.0,495.0,False,True
S21A04T01,21,4,Stepping Up,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,175.0,297.0,False,True
S21A04T02,21,4,Stepping Up,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,211.0,271.0,False,True
S21A04T03,21,4,Stepping Up,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,189.0,245.0,False,True
S21A04T04,21,4,Stepping Up,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,211.0,271.0,False,True
S21A04T05,21,4,Stepping Up,5,old,False,watch,STAGE_INVALID_DATA,contains_nan,211.0,234.0,False,True
S21A05T01,21,5,Sweeping Floor,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,183.0,217.0,False,True
S21A05T02,21,5,Sweeping Floor,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,277.0,323.0,False,True
S21A05T03,21,5,Sweeping Floor,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,300.0,323.0,False,True
S21A05T04,21,5,Sweeping Floor,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,323.0,323.0,False,True
S21A05T05,21,5,Sweeping Floor,5,old,False,watch,STAGE_INVALID_DATA,contains_nan,288.0,312.0,False,True
S21A06T01,21,6,Washing Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,79.0,131.0,False,True
S21A06T02,21,6,Washing Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,215.0,251.0,False,True
S21A06T03,21,6,Washing Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,215.0,251.0,False,True
S21A06T04,21,6,Washing Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,207.0,227.0,False,True
S21A06T05,21,6,Washing Hand,5,old,False,watch,STAGE_INVALID_DATA,contains_nan,235.0,240.0,False,True
S21A07T01,21,7,Waving Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,119.0,133.0,False,True
S21A07T02,21,7,Waving Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,361.0,383.0,False,True
S21A07T03,21,7,Waving Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,401.0,507.0,False,True
S21A07T04,21,7,Waving Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,561.0,631.0,False,True
S21A07T05,21,7,Waving Hand,5,old,False,watch,STAGE_INVALID_DATA,contains_nan,481.0,496.0,False,True
S21A08T01,21,8,Walking/TUG Test,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,401.0,605.0,False,True
S21A08T02,21,8,Walking/TUG Test,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,370.0,605.0,False,True
S21A08T03,21,8,Walking/TUG Test,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,344.0,439.0,False,True
S21A08T04,21,8,Walking/TUG Test,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,191.0,227.0,False,True
S21A08T05,21,8,Walking/TUG Test,5,old,False,watch,STAGE_INVALID_DATA,contains_nan,351.0,540.0,False,True
S25A05T03,25,5,Sweeping Floor,3,old,False,watch,STAGE3_TOO_SHORT,final_len=56_min=128,56.0,56.0,False,False
S25A05T04,25,5,Sweeping Floor,4,old,False,watch,STAGE3_TOO_SHORT,final_len=72_min=128,72.0,72.0,False,False
S25A05T05,25,5,Sweeping Floor,5,old,False,watch,STAGE3_TOO_SHORT,final_len=31_min=128,31.0,31.0,False,False
S25A08T02,25,8,Walking/TUG Test,2,old,False,watch,STAGE3_TOO_SHORT,final_len=67_min=128,67.0,67.0,False,False
S25A08T03,25,8,Walking/TUG Test,3,old,False,watch,STAGE3_TOO_SHORT,final_len=66_min=128,66.0,66.0,False,False
S25A08T04,25,8,Walking/TUG Test,4,old,False,watch,STAGE3_TOO_SHORT,final_len=37_min=128,37.0,37.0,False,False
S26A01T01,26,1,Drinking Water,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,747.0,76.0,False,True
S26A02T01,26,2,Pick Up Object,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=461_max=50,583.0,122.0,False,False
S26A03T01,26,3,Put On/Take Off Jacket,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=506_max=50,575.0,69.0,False,False
S26A03T02,26,3,Put On/Take Off Jacket,2,old,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '2023-05-25 12:,589.0,,False,False
S26A04T01,26,4,Stepping Up,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,640.0,111.0,False,True
S26A05T01,26,5,Sweeping Floor,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=516_max=50,570.0,54.0,False,False
S26A06T01,26,6,Washing Hand,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=430_max=50,551.0,121.0,False,False
S26A07T01,26,7,Waving Hand,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=367_max=50,555.0,188.0,False,False
S26A08T01,26,8,Walking/TUG Test,1,old,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '66c02f7b-9a45-,619.0,,False,False
S28A02T01,28,2,Pick Up Object,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=613_max=50,576.0,1189.0,False,False
S28A03T02,28,3,Put On/Take Off Jacket,2,young,False,watch,STAGE3_TOO_SHORT,final_len=117_min=128,120.0,117.0,False,False
S28A05T02,28,5,Sweeping Floor,2,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',340.0,,False,False
S28A05T04,28,5,Sweeping Floor,4,young,False,watch,STAGE3_TOO_SHORT,final_len=115_min=128,118.0,115.0,False,False
S28A12T01,28,12,Leftfall,1,young,True,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 2',278.0,,False,False
S28A13T02,28,13,Rightfall,2,young,True,watch,STAGE3_TOO_SHORT,final_len=102_min=128,105.0,102.0,False,False
S29A07T04,29,7,Waving Hand,4,young,False,watch,STAGE3_TOO_SHORT,final_len=96_min=128,99.0,96.0,False,False
S30A02T01,30,2,Pick Up Object,1,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',174.0,,False,False
S30A03T03,30,3,Put On/Take Off Jacket,3,young,False,watch,STAGE3_TOO_SHORT,final_len=113_min=128,116.0,113.0,False,False
S30A05T01,30,5,Sweeping Floor,1,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',178.0,,False,False
S30A05T02,30,5,Sweeping Floor,2,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',187.0,,False,False
S30A05T03,30,5,Sweeping Floor,3,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',152.0,,False,False
S30A06T02,30,6,Washing Hand,2,young,False,watch,STAGE3_TOO_SHORT,final_len=88_min=128,91.0,88.0,False,False
S30A06T03,30,6,Washing Hand,3,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',276.0,,False,False
S30A07T01,30,7,Waving Hand,1,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',236.0,,False,False
S30A07T02,30,7,Waving Hand,2,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',271.0,,False,False
S30A07T03,30,7,Waving Hand,3,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',341.0,,False,False
S30A07T04,30,7,Waving Hand,4,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',276.0,,False,False
S30A08T03,30,8,Walking/TUG Test,3,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '0.008547778.1',201.0,,False,False
S30A09T03,30,9,Sit/Stand,3,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',192.0,,False,False
S30A13T04,30,13,Rightfall,4,young,True,watch,STAGE3_TOO_SHORT,final_len=40_min=128,43.0,40.0,False,False
S30A14T03,30,14,Rotatefall,3,young,True,watch,STAGE3_TOO_SHORT,final_len=47_min=128,50.0,47.0,False,False
S31A03T01,31,3,Put On/Take Off Jacket,1,young,False,watch,STAGE3_TOO_SHORT,final_len=126_min=128,129.0,126.0,False,False
S32A02T01,32,2,Pick Up Object,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=483_max=50,250.0,733.0,False,False
S32A02T02,32,2,Pick Up Object,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=2061_max=50,161.0,2222.0,False,False
S32A02T03,32,2,Pick Up Object,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=1011_max=50,121.0,1132.0,False,False
S32A02T04,32,2,Pick Up Object,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=215_max=50,281.0,66.0,False,False
S32A06T01,32,6,Washing Hand,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=85_max=50,321.0,236.0,False,False
S32A07T01,32,7,Waving Hand,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=813_max=50,140.0,953.0,False,False
S32A07T02,32,7,Waving Hand,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=53_max=50,191.0,138.0,False,False
S32A07T03,32,7,Waving Hand,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=96_max=50,201.0,297.0,False,False
S32A08T01,32,8,Walking/TUG Test,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=594_max=50,721.0,127.0,False,False
S32A08T03,32,8,Walking/TUG Test,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=82_max=50,241.0,323.0,False,False
S32A10T01,32,10,Backfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=126_max=50,221.0,95.0,False,False
S32A10T02,32,10,Backfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=58_max=50,181.0,123.0,False,False
S32A10T03,32,10,Backfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=193_max=50,281.0,88.0,False,False
S32A13T01,32,13,Rightfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=105_max=50,260.0,155.0,False,False
S32A13T02,32,13,Rightfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=593_max=50,261.0,854.0,False,False
S32A13T03,32,13,Rightfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=204_max=50,261.0,465.0,False,False
S32A13T04,32,13,Rightfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=2472_max=50,221.0,2693.0,False,False
S33A01T01,33,1,Drinking Water,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=52_max=50,430.0,482.0,False,False
S33A02T01,33,2,Pick Up Object,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=169_max=50,340.0,509.0,False,False
S33A02T02,33,2,Pick Up Object,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=214_max=50,434.0,648.0,False,False
S33A02T03,33,2,Pick Up Object,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=170_max=50,340.0,510.0,False,False
S33A02T04,33,2,Pick Up Object,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=169_max=50,341.0,510.0,False,False
